,JobId,JobTitle,Company,CompanyAddress,CountryCode,JobType,JobIndustry,JobLevel,SalaryFrom,SalaryTo,Roles,Requirements,JobSite,JobTags,URL
432,1753,Programme Manager (DEX),NEWTON CIRCUS PTE. LTD.,"MAPLETREE BUSINESS CITY, 20 PASIR PANJANG ROAD 117439",SG,"Permanent, Full Time",Customer Service,Manager,"$3,500","to$4,500","Roles & Responsibilities
ABOUT COMPANY
DEX is a data marketplace. DEX is building a decentralised data marketplace and ultimately create an open data marketplace where the data exchange protocol is open for all to adopt
JOB DESCRIPTION
DEX is spearheading the building and growth of the Data Economy. At DEX, we are committed to building an open-source software, tools and services to enable the data community to better people’s lives through safe and secure data exchange.
We are building decentralised data exchange and marketplaces that enable people/companies to share and monetize data and services to solve problems.
By removing friction in pricing and addressing issues in consent and compliance, we create a trusted environment for data to be traded freely and securely. We believe by opening access to the world’s data we can prevent data monopolies and accelerate AI development to continuously improve and advance our society. Together with our team of experts in Singapore, India and Germany, DEX’s mission is to provide an open source data marketplace solution and foster a world-class community that empowers the economy of data to better people’s lives.
We are looking for positive individuals with the right skillsets, a pragmatic mindset and a desire to continuously learn and share to join our team. Are you ready to join us in solving the world’s data exchange problem and unlock the power of AI for a better future? Visit us at http://www.dex.sg/
Ocean Protocol is a decentralized data exchange protocol to unlock data for artificial intelligence. Through blockchain technology and native token, Ocean Protocol enables a decentralized platform and network connecting providers and consumers of valuable data to share and monetize data while guaranteeing control, auditability, transparency and compliance to all actors involved. It also offers developability through open access for developers to create new and innovative services. This nurtures a data ecosystem and community. With Ocean Protocol, the playing field is levelled for everyone to access data and enable competition in a field that otherwise is likely to get monopolized by a handful of big players.
Ocean Protocol is supported by DEX and BigchainDB with deep expertise in distributed systems, artificial intelligence, databases, data markets, exchanges, open source software development, and open source community management.
Join us as a Programme Manager and partake in our journey toward a Digital Economy transformation to build the Data Economy. As leader in the Data Economy drive, you will be a dynamic team player who can excel in driving projects in the areas of data sharing, AI and analytics, as well as supporting business development efforts when required.
 ","Requirements
Responsibilities
Develop and execute the strategy of industry-led development sprints relating to data sharing and data services platforms, working with internal and external stakeholders.
Engage stakeholders, industry and public sector players, to drive the alignment of priorities and directions of multiple programmes and projects.
Create and drive programme and project plans and estimates – defining scope, resources and requirements from planning phase to execution phase – taking end to end ownership.
Manage the business processes and report on execution of deliverables, programme risks and challenges.
Drive alignment of project scopes, objectives, deliverables, processes, timeline, and implementation plans with internal and external stakeholders.
Manage project/program risk/issues, leading resolution of issues and escalate as appropriate.
Develop and conceptualise technical and non-technical infrastructure related strategies for success.
Define the KPI’s for success and enable the team to meet them with a clearly defined plan.
Support the evaluation of project towards proposing the best strategy.
Support knowledge management by ensuring that best practices, learning and insights arising from projects and industry engagements are documented, kept up-to-date and always available
  Requirements
Bachelor Degree or higher in Computer Science, Computer Engineering, Information Technology/System or a related discipline (preferable but not required).
Possess high degree of appreciation for business processes, and outstanding programme and project management skills.
Experience in end-to-end system integration project delivery and overall programme and project management.
Strong experience in stakeholder management, involving a diverse group of key decision-makers, both internally and externally.
Possess excellent communications skills with high proficiency in both verbal and written English. Ability to deliver engaging presentations to diverse audiences.
Outstanding analytical skills and critical thinking.
Motivated and proactive, with a strong sense of teamwork.
Ability to assimilate and connect the dots.
Strong team player motivated to strive well in a startup, to withstand ambiguity, and work with disperse teams.
Strong project management, organization, and business analytical skills with proven ability to multitask on several projects with concurring deadlines.
A demonstrable high level of attention to detail and accuracy.
Highly proficient in MS Office applications i.e. Microsoft Powerpoint, Excel, Project management and CRM tools (with some knowledge of VBA).
Able to project confidence and gravitas. Diplomatic, tactful, patient and sensitive to cultural differences.
Ability to work in a fast-paced environment, being flexible in approach to meet the requirements of the business.
Genuine enthusiasm for learning and continuous improvement. You will be comfortable seeking and providing constructive feedback on a regular basis. ",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/programme-manager-newton-circus-60911a38f1a2869f3b627aefc4d56bb1
433,1754,RPA Developer,ITPM CONSULTING PTE. LTD.,"BANK OF SINGAPORE CENTRE, 63 MARKET STREET 048942",SG,"Contract, Full Time",Information Technology,Professional,"$5,000","to$8,000","Roles & Responsibilities
Delivery responsibilities
• To work with client team and key stakeholders to execute engagement sprints with exceptional status reporting
• To identify risks, undertake root cause analysis, build mitigation plan around it and seek support in appropriate forums to ensure delivery and outcome parameters
• To work with Intelligent Automation leadership team in practice development through:
• Development of Intelligent Automation proof of concepts (POC) in advanced stages in terms of Machine Learning, Conversational Intelligence, and Artificial Intelligence etc.
• Configuring new (Blue Prism (preferred), UiPath(preferred) processes and objects using core workflow principles that are efficient, well structured, maintainable and easy to understand.
• Creating and maintaining solution documentation.
• Supporting existing processes and implementing change requirements as part of a structured change control process.
• Monitoring, scheduling and running Blue Prism/UiPath processes, ensuring the stability of the Blue Prism IT environment
• Monitoring – Daily administration of the Blue Prism live environment (Running processes, maintaining resource PCs, viewing logs etc.) and submit the daily health check report and job-run status report to the key stake holders.
• Facilitating workshops, working with process owners/SMEs and technology teams to analyse and assess automation feasibility, as well as documenting business requirements, processes and work instructions


 ","Requirements
Core Requirements
• 2 - 5+ years in Technology / Management Consulting with focus on one or more industries, functions, enterprise solutions.
• 2+ years in delivering Intelligent Automation engagements across process assessment, vendor selection, business case development, implementation, and automation center of excellence etc. is desirable.
• Ability to work with at least one of automation / robotics tools (Blue Prism (preferred), UiPath(preferred), Automation Anywhere, Work Fusion etc.) and understanding of the technical architecture. Certification in any of these tools is desirable.
• Extensive expereince in delivering atleast 10+ process or minimum 5-10 FTE equivalent
• Experience in creating and maintaining PDD and SDD.
• Some experience with broader business process re-engineering efforts and principles (Lean, workflow design, etc.).
• Proficiency and experience in programming (VB.NET, C#, JavaScript, HTML, CSS) is advantageous
• Bachelor’s Degree qualification.
• Advanced Microsoft Power point, Excel and Word skills.",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/rpa-developer-itpm-consulting-8f8b13eed7310291a3b8ca7c1da2060b
434,1755,Research Engineer,VERSAFLEET PTE. LTD.,,SG,Full Time,Information Technology,Fresh/entry level,"$2,500","to$3,500","Roles & Responsibilities
COMPANY DESCRIPTION
At VersaFleet™, we believe in automating the world''s logistics operations. Our transport management system (SaaS) advances global supply chain from the ground up. With 350% year-on-year growth, VersaFleet™ is actively used by thousands of drivers across the world.
Today, VersaFleet™ automates 950,000+ jobs regularly by powering 1,500+ drivers across 100+ companies, including Fortune 100 brands. A few milestones & accolades we''ve picked up along the way:
''Smart Logistics'' winner & Top 3 company, Coca-Cola''s ''The Bridge'' Challenge by ACE (2018)
Pre-approved solution, ''Productivity Solutions Grant'', Enterprise Singapore (2018)
StartupSG portfolio company, Seeds Capital (2018)
USD2.8M Pre-Series A funding, Prestellar Ventures (2018)
Top 40 under 40, Prestige (2018)
Generation T, Singapore Tatler (2018)
Honouree, Spirit of Enterprise (2017)
SMEs Go Digital pre-approved solution, IMDA (2017)
Spirit of Enterprise ‘Honouree’ Award (2017)
Frost & Sullivan Asia Pacific Excellence Awards (2016)
SMCCI Young Entrepreneur of the Year (2016)
K-Startup Grand Challenge Top-40 Company (2016)
IBM- Watson TAG.Pass Challenge Finalist (2016)
Supply Chain Hackathon Finalist (2016)
Pre-approved Enhanced iSPRINT solution, IDA (2015)
Singapore Startup Challenge Finalist (2015)
NRF-TIS Investee company, National Research Foundation (2014)
ACE Startup Grant recipient, SPRING Singapore (2013)
NUS Enterprise incubatee company (2012)
RESPONSIBILITIES
VersaFleet™, in partnership with the National University of Singapore invites applications for the position of Research Engineer in the Department of Computer Science, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights, developing novel computational solutions to a wide range of applications, building large-scale experimental systems and improving the well-being of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science.
The Research Engineer will be responsible for working closely with the Principal Investigator and lab members on one or more research projects. He/she must have experience and interest in Artificial Intelligence and Algorithms. The project will look at Vehicle Routing Problems and experience with such problems will be highly desirable.","Requirements
Computer Science/Engineering Degree (honours is desirable)
Strong programming skills (this should be substantiated)
Experience in research (highly desirable)
Good command of written English, oral presentation and interpersonal skills
OTHER INFORMATION
Please include your research experience and what kind of software you have written for in your resume. In addition, please also include relevance of any programming/research relating to Artificial Intelligence and Vehicle Routing.",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/research-engineer-versafleet-3bf782c06eae526f5c884a23e68dacd9
435,1756,Academy Manager / Director,TAIGER SINGAPORE PTE. LTD.,26B TEMPLE STREET 058571,SG,Full Time,Education and Training,Senior Executive,"$7,000","to$10,000","Roles & Responsibilities
TAIGER is seeking an Academy Manager/Director to promote TAIGER as a leader in Artificial Intelligence education and training. The Academy Manager/Director will manage our educational arm known as TAIGER Academy, which offers tailored courses specially for three target segments - TAIGER’s customers, TAIGER’s partners and all enthusiasts passionate about Artificial Intelligence. The Academy Manager/Director will oversee the academic curriculum, industry partnerships and client program delivery to meet these target needs. The Academy Manager/Director will also spearhead local IHL and research institute engagements and create artificial intelligence-related content for internal stakeholders and external academic parties.
In particular, the Academy Manager/Director will:
Represent TAIGER Academy to conduct training courses for the different target segments
Create and expand TAIGER Academy training materials around Artificial Intelligence (AI) technology (i.e. Semantic Technology, NLP and Information retrieval, etc.) for different target segments
Manage training modules on TAIGER products and projects, ranging from material preparation to training sessions with clients
Coordinate program delivery, including resource allocation, provide teaching support and manage training success and feedback
Develop and manage strong relationships with local Institutes of Higher Learning, Research Institutes and leading academics in the field of technology and AI
Build up a network of contacts within the academic and corporate sectors to drive deeper partnerships in training and research
Lead TAIGER Academy in strategic positioning to drive relevant training and research to address industry needs and changing market trends
Increase public and industry awareness of TAIGER Academy through active market outreach and branding strategies to different target segments.
Promote TAIGER as a leader in the field of AI technology 
Oversee the liaison and partnership needs of Taiger’s R&D team in Singapore.","Requirements
Requirements
M.Sc. or Ph.D In Computer Science, or AI, or other related disciplines; knowledge of the related technologies and their applications
Experience in program management and training
Experience in higher education teaching or similar track record
Proven ability in content development or learning design frameworks 
Superior verbal and written communication skills in the English language. Ability in other languages would be a plus.
Passionate about training and research, especially in the field of technology and AI development
Ability to work flexibly and hands-on independently and with a team",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/academy-manager-director-taiger-singapore-1310321a9f291ef57a55327a936de604
436,1757,SIS Faculty - Assistant Professor of Information Systems (Tenure Track) IS,SINGAPORE MANAGEMENT UNIVERSITY,81 VICTORIA STREET 188065,SG,Full Time,Education and Training,Professional,"$9,000","to$16,000","Roles & Responsibilities
OUR CORE RESEARCH AREAS
- Artificial Intelligence & Cognitive Systems, including machine intelligence; intelligent assistants; intelligence augmentation; data mining and machine learning; deep learning; learning and adaptation; cognitive computing and decision support systems; human-in-the-loop artificial intelligence.
- Data Science & Engineering, including natural language processing; data visualization and analytics; social sensing and activation.
- Intelligent Systems & Optimization, including large-scale optimization and meta-heuristics; economic paradigms (game theory, mechanism design, electronic markets); agent modeling and simulation; agent planning, scheduling and decision support; agent learning and adaptation.
- Cybersecurity, including decentralized/distributed trusted systems; biometrics; computer forensics; data, media content and related applications security and privacy; software and system security; information security and usability; information security economics and risk analysis, modeling & metrics.
- Cyber-Physical Systems, including sensing & sensor information processing; IoT and embedded systems; mobile and pervasive systems; context-aware computing platforms.
- Software Systems, including IoT and mobile OS; low-power OS; cloud engineering; autonomous systems; multi-robot collaboration.
- Human-computer interaction, including human-robot interaction; remote collaboration and wearable interfaces.
- Multimedia, including computer vision; multimedia search; augmented reality; virtual reality; image/video processing; audio/speech processing.
- Information Systems Management, including economics of IT and management science; empirical methods, econometrics, and policy analytics; sharing economy and IT platforms; digitalization and process transformation; fintech; marketing and healthcare IT; information security, technology innovation and IT impacts; interdisciplinary studies across the core areas.
 
OUR INTEGRATIVE RESEARCH DOMAINS
- Urban Systems & Operations
- Active Citizenry & Communities
- Safety & Security
- Health & Wellness
- Technology for Learning & Pedagogy
 
While we encourage and nurture applied research addressing real-world problems, we simultaneously cultivate and value big ideas, and research that is intellectually deep and thought provoking. Our faculty thus target their academic output primarily in the most-selective, academically prestigious venues. We want our faculty striving to create research outputs that advance thinking and scholarship in the core research areas, and also seeking real-world impact in the integrative research domains in “the world of business”.
We offer extremely attractive salary and benefits that are usually superior to international competitive benchmarks.","Requirements
We are continuously on the lookout for outstanding faculty candidates at all levels:
 
- Fresh Ph.D.s
- Postdocs looking for a faculty position
- Ph.D.s who are currently in industry but want to return to faculty and research work
- Mid-career or senior faculty
 
We strategically hire to build critical mass and innovative capability in our core research areas and integrative reseIS)arch domains. Moreover, we are launching a new Computer Science degree from 2019, and are thus looking to significantly augment our faculty expertise in several key new areas.
 
Interested candidates are invited to submit a cover letter, curriculum vitae, research and teaching statements, contact details of 3 referees, and three samples of published work to:
 
SMU Faculty Recruitment System
Please check ""School of Information Systems"" under Organisation.
https://smucareers.taleo.net/careersection/smu_ext_ft/jobsearch.ftl ",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/sis-faculty-assistant-professor-information-systems-singapore-management-university-70107bf08e289b0341571a4afa3d7056
437,1758,AI Operation Research Scientist,COMPANY UNDISCLOSED,,SG,Full Time,Information Technology,Professional,"$7,000","to$12,000","Roles & Responsibilities
We seek candidates with Constraint Programming, Artificial Intelligence and Optimization expertise to work as part of multidisciplinary teams on developing and inserting advanced reasoning capabilities into a range of our technologies, with direct impact on the capabilities of our products, satisfaction of our customers and the competitive advantage of our business units.
Besides technical excellence, the ideal candidate will be passionate about improving the lives of our customers through innovative products, will work well as part of international teams, will be extremely well-organized and would have excellent communication skills.
  Responsibilities
Demonstrate technical excellence in research activities and creative thinking that leads to innovative concepts
Assist in developing solver modules for our projects and collaboration with external partners such as companies, national labs and universities.
Demonstrate excellent communication skills and provide timely, accurate reports and presentations to the functional teams
Actively contribute concepts to technology roadmaps in areas related to constraint programming, optimization and artificial intelligence, helping expand the portfolio of technology maturation projects
Enjoy developing technologies from initial concepts through to validation in industrial-strength environments
Have ability to adapt to new challenges and go beyond the original field of expertise, particularly using deep learning and emerging open source tools in constraint programming areas
 ","Requirements
Expert knowledge in Constraint Programming (CP) with strong background in traffic optimization and Mixed Integer Linear Programming (MIP/MILP)
Strong experience in modelling and solving real-world problems with deep understanding of the CP modelling constructs and solid grasp of modelling using MILP and SAT frameworks
Deep understanding of the reasoning mechanisms behind the CP solvers (QCP, MIP, MIQCP, RMIP or RMIQCP etc.), with solid grasp of platform and tools, e.g. GAMS, AMPL, Gurobi etc. GAMS understanding is a must
Bias towards experimenting and implementation with strong algorithm and optimization objective design skills
Preferred software skills: C#, Python, Java, C/C++ and familiarity with relevant automated reasoning engines and libraries, such as GAMS, AMPL, Gurobi, Google or-tools, Choco, Cplex etc.
Preferred experience with software development tools and practices, including experience with version control, unit testing, continuous integration and agile development practices
Preferred experience with statistical methods, machine learning and data analytics tools and best practices
Record of experience or technical contributions/projects, including patents and publications in refereed technical journals and major conferences, and successful operational optimization projects (e.g. traffic optimization, call centre staff scheduling etc.)",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/ai-operation-research-scientist-1e8899f5289ba1e9c8adc292b9dc9d06
438,1759,Product Designer,TAIGER SINGAPORE PTE. LTD.,26B TEMPLE STREET 058571,SG,Full Time,Information Technology,Executive,"$4,000","to$8,000","Roles & Responsibilities
As TAIGER's Product Designer, you are responsible in translating complex business needs into simple and functional user interfaces, as well as intuitive and elegant user experiences around Artificial Intelligence. You are empowered to create world-class experiences that are grounded in a deep understanding of the market and our users. You'll collaborate closely with the Product, Sales, and Engineering teams to develop cutting-edge AI products for the future.
  Role:
Create intuitive and elegant product design solutions that solve complex consumer problems and drive business results
Participate in user experience research to understand consumer needs, opportunities and pain points to continually inform an iterative design and discovery process
Collect and synthesize qualitative and quantitative research to inform and validate design decisions
Collaborate and partner with Product Managers, Designers and Developers throughout the discovery, design and development process
Create visual artifacts to articulate, inform and validate ideas with consumers and stakeholders (prototypes, wireframes, sketches, journey maps, personas, etc.)
Create detailed design deliverables utilizing and contributing to the TAIGER design language system and pattern library
Stay current on all the tools, principles and practices in product design, prototyping and development, and drive for continuous improvement
Participate/Drive design brainstorming sessions that are organized and productive
Advocate for high standards of excellence in providing delightful and rewarding user experiences, and proactively support the team in achieving them
Work under minimal supervision and review","Requirements
Requirements
3 - 5 years experience within the fields of product, interaction and visual design/development
BA or BSc Degree.  BSc in Computer Studies is a big plus
Experience devising and designing high-quality enterprise-level products (web or mobile) in collaboration with product management and engineering teams.
Good understanding of products in the Artificial Intelligence industry, specifically in Information Extraction tools, Chatbots and Search Engines.
Solid understanding of user-centered design processes and ability to balance customer needs with business goals and metrics in developing solutions
Experience leveraging user research and the ability to clearly articulate your design decisions and what problems they’re solving
Experience in Product Design principles and deliverables, including rapid prototyping, journey maps, detailed user flows
Experience in building and maintaining design systems and/or pattern libraries
Experience with brainstorming techniques and getting consensus among a large, diverse group of stakeholders
A team player with proactive leadership to suggest alternative product designs or prototypes
Have an upbeat, positive attitude and enjoy working in a high energy team with a flat organizational structure",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/product-designer-taiger-singapore-a45b4eae90dac213ce01e80458d84b3c
439,1760,IT Scrum Master,COMPANY UNDISCLOSED,,SG,Full Time,Information Technology,Professional,"$7,000","to$12,000","Roles & Responsibilities
There will be a few projects on-going at any one time with 10 FTEs and 5-10 data engineering consultants, involving NLP, ML (Machine Learning), AI (Artificial Intelligence), NN
Experience of working with Advanced Analytics or Data Science teams and projects","Requirements
Must be Scrum Master certified
Experience as a Project/Programme Manager and Scrum Master working on Infrastructure and Application development projects
Demonstrated technical expertise in AI, Machine Learning, and data processing
Experience with applied mathematics techniques including Data Mining, Statistical Analysis, Predictive Modelling, Algorithm Development
Experience with GCP, AWS tech stack (Spark, Hadoop), and related Big Data Technologies
Breadth of knowledge across statistical methods and machine learning algorithms
Confidence, enthusiasm, and drive, flexible and willing to adapt to the changing requirements of a dynamic industry
Exceptional communication & customer interaction skills
Proven successful experience of delivering projects end-to-end from discovery to production of Machine Learning and predictive models
Commercial awareness of financial products, as well as the unique challenges faced in the financial sector, is highly desirable
Excellent communication and presentation skills, with the ability to interact with clients and internal stakeholders
Ideally experience contributing to professional communities as a speaker, author or online contributor
Consultative skills, able to communicate complicated technical and analytical information to non-technical audiences",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/scrum-master-c73d5c3ade753f4cf2312c09a2da5f10
440,1761,IT Research Scientist (Speech Recognition),COMPANY UNDISCLOSED,,SG,Full Time,Information Technology,Professional,"$7,000","to$12,000","Roles & Responsibilities
Purpose
We are the ground-breaking cloud-based platform AI that powers world businesses. Our mission is to push the envelope in Deep Learning and Artificial Intelligence (AI), Natural Language Understanding (NLU), Machine Learning (ML), Dialog Management, Automatic Speech Recognition (ASR), and Audio Signal Processing, in order to provide the best-possible experience for our customers. We’re looking for a Research Engineer to help build industry-leading conversational technologies that customers love.
As a Research Engineer in the team, you will be responsible for translating business and functional requirements into concrete deliverables with the design, development, testing, and deployment of highly scalable distributed services. You will also partner with scientists and platform engineers to help invent, implement, and connect sophisticated algorithms to our cloud based engines. A successful candidate should have knowledge of research domains including AI, NLU, ML, and Dialog Management. They should also be very agile in developing flexible software with respect to scientific, experimentation methods and usage patterns.
  Responsibilities
Developing and maintaining core system features
Helping define product features, drive the system architecture, and spearhead the best practices that enable a quality product
Working with scientists and other engineers to investigate design approaches, prototype new technology, and evaluate technical feasibility
Operate in an Agile/Scrum environment to deliver high quality software against aggressive schedules
 ","Requirements
Requirements
Experience with programming languages such as C/C++, Java, Perl or Python and open-source technologies (Apache, Hadoop)
Experience with OO design and common design pattern
Knowledge with data structures, algorithm design, problem solving, and complexity analysis
Experience defining system architectures and exploring technical feasibility trade-offs
    Bonus Points
Experience developing cloud software services and an understanding of design for scalability, performance and reliability
Experience with Deepspeech and other deep learning speech recognition models
Experience optimizing for short term execution while planning for long term technical capabilities
Ability to prototype and evaluate applications and interaction methodologies
Ability to produce code that is fault-tolerant, efficient, and maintainable
Academic and/or industry experience with standard AI and ML techniques, NLU, and scientific thinking
Experience working effectively with science, data processing, and software engineering teams
Ability and willingness to multi-task and learn new technologies quickly
Written and verbal technical communication skills with an ability to present complex technical information in a clear and concise manner to a variety of audiences
 ",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/research-scientist-5f3a7aa4af01e8e7a13c508f667d6a4a
441,1762,Cloud Solution Architect,MICROSOFT OPERATIONS PTE LTD,,SG,Full Time,Information Technology,Non-executive,"$160,000","to$220,000","Roles & Responsibilities
We are looking for a highly motivated and passionate Infrastructure Cloud Solution Architect to drive high priority customer initiatives on the Microsoft Azure Platform in collaboration with customers and the Microsoft field in strategic accounts segment of our business. This is a customer facing role, owning overall technical relationship between customer and Microsoft Azure Platform.
  The Impact You’ll Be Making:

You will own the and influence the deployment of key Infrastructure, Azure Applications Development & Advanced Analytics and Artificial Intelligence technical customer engagements including: architectural design sessions, specific implementation projects and/or Pilots. The ideal candidate will have experience in customer facing roles and success leading deep technical architecture discussions with senior customer executives, Enterprise Architects, IT Management and Developers to drive core Infrastructure solutions and Datacentre migrations, Application Development & DevOps solution and drive Advanced Analytics and Artificial Intelligence solutions.
 
Key responsibilities include:

• Understand customer's overall data estate, LOB applications, IT and business priorities and success measures to design implementation architectures and solutions (Microsoft and 3rd party solutions)
• Understand customers' overall applications portfolio, IT and business priorities and success measures to design implementation architectures and solutions (Microsoft and 3rd party solutions) using PaaS, DevOps & Advanced Application coding
• Understand customers’ overall data estate, IT and business priorities and success measures to design implementation architectures and solutions (Microsoft and 3rd party solutions) using advanced analytics and artificial intelligence
• Apply technical knowledge and customer insights to create a application modernization roadmap and architect solutions to meet business and IT needs, ensuring technical viability of new projects and successful deployments, orchestrating key resources and infusing key application development and devops technologies (e.g. App Service, containers,  serverless, cloud native, Java/node.js, DevOps and OSS tools)
• Drive long-term platform adoption by helping customers to develop cloud native projects (e.g. serverless, PCF, Openshift, Service Fabric), supporting them to make the approapiate technical choices and infusing coding practices
• Apply technical knowledge to architect solutions that meet business and IT needs, create AA/AI roadmaps, and ensure long term technical viability of new deployments, infusing key analytics and AI technologies where appropriate (e.g. Azure ML, ML Server, BOT framework, Cognitive Services, Azure Databricks, etc.)
• Develop deep relationships with key customer IT decision makers, who drive long-term cloud adoption within their company to enable them to be cloud advocates
• Maintain technical skills and knowledge, keeping up to date with market trends and competitive insights.
• Be a Voice of Customer with Cloud Solution Architect Community to share insights and best practices; with Engineering team to remove key blockers

• Be an Azure Platform evangelist with customers, partners and external communities
• Assess the Customers' knowledge of Azure platform and overall cloud ""readiness"" to create ""Customer Readiness Plan"" and ensure its delivery through channels/partners","Requirements
Who We Are Looking For
  Experiences Required: Education, Key Experiences, Knowledge and Skills:

• Technical Degree: min of Bachelors in Computer Science or adjacent fields
• Breadth of technical experience and knowledge as well as depth in one or two of the following areas: Business Intelligence, Big Data, Data Governance, Data Sciences, Machine Learning, Security, Networking
• Deep understanding of large platform solutions, Windows and Linux IaaS, SaaS, PaaS, Security, Storage, networking, OSS tools and emerging computing trends
• Deep domain expertise of cloud application development solutions (e.g. PaaS, Serverless, API Management), container orchestration (e.g. Kubernetes, Cloud Foundry), continuous integration technologies (e.g. Jenkins, Spinnaker, Azure for DevOps, Chef, Puppet), web application server technologies, cloud application design, software architecture and practices (design/development/deployment, Agile, SCRUM, ALM), one or more of the following programming languages: C++, C#, Java, Node.js,  JSON, PHP, Perl, Python, Ruby on Rails, Pig/Hive; breadth of technical experience, and technical aptitude to learn and adjust to new technologies and cloud trends required
• Experience using integrated development environments (e.g. Visual Studio, Visual Studio Code, Eclipse, XCode) targeting Android, iOS, Linux, Windows, public clouds (i.e. Azure, AWS) required
• Experience and understanding of large scale applications portfolio in enterprise-wide environment (including migration of on premise workloads to the cloud) required
• Deep understanding of Microsoft AI and data platform technologies, BI technologies, with the technical aptitude and experience to learn new technologies and understand relevant cloud trends
• Breadth of technical experience and knowledge, with depth in two or more of the following areas: Business Intelligence, Big Data, Data Governance, Data Science, Machine Learning, Artificial Intelligence
• 5+ years of success in consultative/complex technical sales and deployment projects (where necessary, managing various stakeholder relationships to get consensus on solution/projects)
• Proven track record of building deep technical relationships with senior IT executives and growing data services in large or highly strategic accounts
• Demonstrated ability to adapt to new technologies and learn quickly
• Proven track record of driving decisions collaboratively, resolving conflicts and ensuring follow through with exceptional verbal and written communication skills
• Presentation skills with a high degree of comfort with both large and small audiences (Senior Executives, IT management and developers)
 ",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/cloud-solution-architect-microsoft-operations-02f0d0e874aaf4babee2c3764d2abe3c
442,1763,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798",SG,"Contract, Full Time",Sciences / Laboratory / R&D,Professional,"$3,000","to$3,200","Roles & Responsibilities
Under the Air Traffic Management Research Institute (ATMRI) (http://atmri.ntu.edu.sg/), Nanyang Technological University, you will be part of a research team to study the use of Artificial Intelligence and Data Analytics in Air Traffic Management Systems.
Specifically, you will
Undertake research and development related to Artificial Intelligence and Machine Learning applied to Air Traffic Management
Develop algorithms and models, perform data mining, doing analytics, and building high quality strategic planning system for future for Air Traffic Management (ATM) systems.
You will provide expertise on algorithmic concepts for the broader applied analytics of ATM and inspire the adoption of advanced analytics and data science across the entire breadth of ATM system.","Requirements
Education Qualifications: Bachelor’s Degree in  Transportation Science/ Transport Engineering
Research Experience: Demonstrated experience in Air Traffic Algorithm/Software design and development.
Research Publication: At least one publication in peer-reviewed conferences related to Air Traffic Management 
Programming Experience:
Demonstrated expertise in MATLAB, C++, Python Programming Languages
Understanding of Machine Learning techniques/Deep Learning algorithms
Good English writing and communication skills (required)
Independent and team player (required)",https://www.mycareersfuture.sg/,artificial intelligence,https://www.mycareersfuture.sg/job/project-officer-nanyang-technological-university-5fb82b825b66b034911e151f104d026e
